image_path,filename_base,human_x1,human_y1,human_x2,human_y2,weapon_x1,weapon_y1,weapon_x2,weapon_y2,label_original,label
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_52.png,American+Sniper+movie+gun+rifle+scenes_52.png,1,546,1331,950,880,360,1864,1082,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_52.png,American+Sniper+movie+gun+rifle+scenes_52.png,1,546,1331,950,809,66,1313,784,2,0
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_50.png,American+Sniper+movie+gun+rifle+scenes_50.png,111,49,587,249,30,13,357,249,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_43.png,American+Sniper+movie+gun+rifle+scenes_43.png,157,149,555,443,34,10,546,447,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_32.png,American+Sniper+movie+gun+rifle+scenes_32.png,16,115,366,378,247,19,611,379,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_29.png,American+Sniper+movie+gun+rifle+scenes_29.png,158,220,524,448,21,153,366,479,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_29.png,American+Sniper+movie+gun+rifle+scenes_29.png,158,220,524,448,938,77,1279,616,2,0
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_25.png,American+Sniper+movie+gun+rifle+scenes_25.png,66,301,872,578,246,254,1279,650,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_21.png,American+Sniper+movie+gun+rifle+scenes_21.png,170,69,533,216,57,58,326,249,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_20.png,American+Sniper+movie+gun+rifle+scenes_20.png,558,282,1175,861,468,58,878,892,1,1
data/Training_Dataset/images/American+Sniper+movie+gun+rifle+scenes_20.png,American+Sniper+movie+gun+rifle+scenes_20.png,558,282,1175,861,132,88,551,892,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_81.png,Almost+Human+(TV+Series)+gun+rifle+scenes_81.png,622,41,972,720,26,0,833,718,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_68.png,Almost+Human+(TV+Series)+gun+rifle+scenes_68.png,74,88,283,360,0,28,300,382,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_5.png,Almost+Human+(TV+Series)+gun+rifle+scenes_5.png,129,52,394,200,169,26,564,282,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_45.png,Almost+Human+(TV+Series)+gun+rifle+scenes_45.png,134,63,240,249,0,7,430,334,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_3.png,Almost+Human+(TV+Series)+gun+rifle+scenes_3.png,295,46,358,342,308,30,508,359,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,512,482,1673,781,397,483,1374,2069,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,512,482,1673,781,2825,604,3596,2066,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,512,482,1673,781,2175,627,2870,2066,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,512,482,1673,781,1107,182,2227,2066,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,2972,714,3387,1168,397,483,1374,2069,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,2972,714,3387,1168,2825,604,3596,2066,1,1
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,2972,714,3387,1168,2175,627,2870,2066,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,Almost+Human+(TV+Series)+gun+rifle+scenes_23.png,2972,714,3387,1168,1107,182,2227,2066,2,0
data/Training_Dataset/images/Almost+Human+(TV+Series)+gun+rifle+scenes_13.png,Almost+Human+(TV+Series)+gun+rifle+scenes_13.png,99,120,273,322,20,30,298,456,1,1
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_79.png,Alligator+II+The+Mutation+gun+rifle+scenes_79.png,164,564,2240,1132,1264,162,2397,792,1,1
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_79.png,Alligator+II+The+Mutation+gun+rifle+scenes_79.png,46,48,2000,608,1264,162,2397,792,0,0
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_79.png,Alligator+II+The+Mutation+gun+rifle+scenes_79.png,1,1069,1918,1582,1264,162,2397,792,0,0
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_35.png,Alligator+II+The+Mutation+gun+rifle+scenes_35.png,134,197,538,308,75,110,400,347,1,1
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_29.png,Alligator+II+The+Mutation+gun+rifle+scenes_29.png,21,205,1768,702,1044,22,1824,428,1,1
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_29.png,Alligator+II+The+Mutation+gun+rifle+scenes_29.png,1,676,1655,915,1044,22,1824,428,0,0
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_25.png,Alligator+II+The+Mutation+gun+rifle+scenes_25.png,184,141,537,273,223,21,599,346,1,1
data/Training_Dataset/images/Alligator+II+The+Mutation+gun+rifle+scenes_25.png,Alligator+II+The+Mutation+gun+rifle+scenes_25.png,184,141,537,273,0,74,243,346,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_92.png,Allied+movie+gun+rifle+scenes_92.png,233,359,1098,689,0,167,641,851,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_87.png,Allied+movie+gun+rifle+scenes_87.png,217,5,453,471,103,99,451,516,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_80.png,Allied+movie+gun+rifle+scenes_80.png,162,315,885,481,1,0,691,505,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_79.png,Allied+movie+gun+rifle+scenes_79.png,955,96,1210,873,198,285,698,898,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_79.png,Allied+movie+gun+rifle+scenes_79.png,955,96,1210,873,589,190,1322,898,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_65.png,Allied+movie+gun+rifle+scenes_65.png,27,7,385,789,46,81,639,959,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_59.png,Allied+movie+gun+rifle+scenes_59.png,276,37,341,436,97,41,377,539,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_59.png,Allied+movie+gun+rifle+scenes_59.png,276,37,341,436,344,71,607,511,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_59.png,Allied+movie+gun+rifle+scenes_59.png,276,37,341,436,557,0,633,556,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_55.png,Allied+movie+gun+rifle+scenes_55.png,10,11,469,590,636,0,1199,629,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_55.png,Allied+movie+gun+rifle+scenes_55.png,10,11,469,590,96,15,840,629,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_50.png,Allied+movie+gun+rifle+scenes_50.png,54,37,160,197,108,16,302,270,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_39.png,Allied+movie+gun+rifle+scenes_39.png,400,843,1007,953,0,510,426,1022,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_39.png,Allied+movie+gun+rifle+scenes_39.png,400,843,1007,953,347,576,735,1022,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_39.png,Allied+movie+gun+rifle+scenes_39.png,400,843,1007,953,0,0,760,556,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_33.png,Allied+movie+gun+rifle+scenes_33.png,194,216,352,786,195,28,533,899,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_32.png,Allied+movie+gun+rifle+scenes_32.png,924,219,1021,451,598,117,1106,794,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_32.png,Allied+movie+gun+rifle+scenes_32.png,924,219,1021,451,126,31,630,794,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_32.png,Allied+movie+gun+rifle+scenes_32.png,124,105,293,379,598,117,1106,794,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_32.png,Allied+movie+gun+rifle+scenes_32.png,124,105,293,379,126,31,630,794,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_26.png,Allied+movie+gun+rifle+scenes_26.png,293,30,352,408,92,58,392,516,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_26.png,Allied+movie+gun+rifle+scenes_26.png,293,30,352,408,353,79,621,467,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_25.png,Allied+movie+gun+rifle+scenes_25.png,129,111,350,245,47,11,359,254,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_24.png,Allied+movie+gun+rifle+scenes_24.png,128,101,316,210,19,0,393,337,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_22.png,Allied+movie+gun+rifle+scenes_22.png,172,95,346,159,3,62,251,248,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_21.png,Allied+movie+gun+rifle+scenes_21.png,246,149,579,359,23,58,481,449,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_21.png,Allied+movie+gun+rifle+scenes_21.png,246,149,579,359,482,162,599,449,2,0
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_13.png,Allied+movie+gun+rifle+scenes_13.png,242,177,590,450,99,43,469,449,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_1.png,Allied+movie+gun+rifle+scenes_1.png,93,190,502,261,184,24,626,268,1,1
data/Training_Dataset/images/Allied+movie+gun+rifle+scenes_1.png,Allied+movie+gun+rifle+scenes_1.png,93,190,502,261,252,35,463,268,2,0
data/Training_Dataset/images/All+That+Is+Tender+(Tot+kto+nezhnee)+gun+rifle+scenes_34.png,All+That+Is+Tender+(Tot+kto+nezhnee)+gun+rifle+scenes_34.png,154,31,433,334,20,121,296,347,1,1
data/Training_Dataset/images/Aliens+Movie+1986+movie+gunfight+scenes_89.png,Aliens+Movie+1986+movie+gunfight+scenes_89.png,126,104,395,270,46,0,282,269,1,1
data/Training_Dataset/images/Aliens+Movie+1986+movie+gunfight+scenes_79.png,Aliens+Movie+1986+movie+gunfight+scenes_79.png,535,42,615,211,326,73,581,350,1,1
data/Training_Dataset/images/Aliens+Movie+1986+movie+gunfight+scenes_79.png,Aliens+Movie+1986+movie+gunfight+scenes_79.png,535,42,615,211,240,254,251,281,2,0
data/Training_Dataset/images/Aliens+Movie+1986+movie+gunfight+scenes_77.png,Aliens+Movie+1986+movie+gunfight+scenes_77.png,84,166,511,327,0,0,459,339,1,1
data/Training_Dataset/images/Aliens+Movie+1986+movie+gunfight+scenes_77.png,Aliens+Movie+1986+movie+gunfight+scenes_77.png,84,166,511,327,433,12,619,334,2,0
data/Training_Dataset/images/Akira+gun+rifle+scenes_78.png,Akira+gun+rifle+scenes_78.png,125,18,426,164,0,28,405,250,1,1
data/Training_Dataset/images/Akira+gun+rifle+scenes_76.png,Akira+gun+rifle+scenes_76.png,215,149,367,209,159,41,347,274,1,1
data/Training_Dataset/images/Akira+gun+rifle+scenes_76.png,Akira+gun+rifle+scenes_76.png,215,149,367,209,1,0,157,274,2,0
data/Training_Dataset/images/Akira+gun+rifle+scenes_76.png,Akira+gun+rifle+scenes_76.png,215,149,367,209,353,20,494,274,2,0
data/Training_Dataset/images/Akira+gun+rifle+scenes_40.png,Akira+gun+rifle+scenes_40.png,39,60,224,168,233,6,522,256,2,0
data/Training_Dataset/images/Akira+gun+rifle+scenes_40.png,Akira+gun+rifle+scenes_40.png,39,60,224,168,0,58,131,205,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_95.png,Agent+X+gun+rifle+scenes_95.png,7,21,318,229,222,15,582,248,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_93.png,Agent+X+gun+rifle+scenes_93.png,85,60,1386,735,19,4,1271,762,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_9.png,Agent+X+gun+rifle+scenes_9.png,12,103,381,271,138,0,450,300,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_88.png,Agent+X+gun+rifle+scenes_88.png,214,466,653,813,296,135,1634,1232,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_83.png,Agent+X+gun+rifle+scenes_83.png,289,580,594,770,1111,224,1598,898,2,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_83.png,Agent+X+gun+rifle+scenes_83.png,289,580,594,770,575,126,1012,898,2,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_83.png,Agent+X+gun+rifle+scenes_83.png,289,580,594,770,0,184,656,898,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_82.png,Agent+X+gun+rifle+scenes_82.png,157,180,625,360,85,30,508,359,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_75.png,Agent+X+gun+rifle+scenes_75.png,65,165,600,315,0,5,422,359,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_75.png,Agent+X+gun+rifle+scenes_75.png,65,165,600,315,366,43,599,359,2,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,2037,661,3870,2112,3059,804,4516,2969,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,635,890,1607,2764,3059,804,4516,2969,0,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,1392,828,2496,2910,3059,804,4516,2969,0,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,2239,959,3211,2875,3059,804,4516,2969,0,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,1822,50,4141,543,3059,804,4516,2969,0,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_72.png,Agent+X+gun+rifle+scenes_72.png,1593,446,3787,925,3059,804,4516,2969,0,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_62.png,Agent+X+gun+rifle+scenes_62.png,121,120,624,299,33,10,433,302,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_59.png,Agent+X+gun+rifle+scenes_59.png,153,159,278,293,75,5,417,342,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_58.png,Agent+X+gun+rifle+scenes_58.png,9,267,355,425,111,156,524,724,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_52.png,Agent+X+gun+rifle+scenes_52.png,307,135,451,359,241,88,438,627,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_32.png,Agent+X+gun+rifle+scenes_32.png,129,83,354,166,191,23,434,278,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_23.png,Agent+X+gun+rifle+scenes_23.png,93,251,284,692,126,44,375,721,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_21.png,Agent+X+gun+rifle+scenes_21.png,203,124,518,206,0,35,526,252,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_18.png,Agent+X+gun+rifle+scenes_18.png,277,157,396,289,30,0,414,337,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_16.png,Agent+X+gun+rifle+scenes_16.png,196,75,282,209,191,0,466,299,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_12.png,Agent+X+gun+rifle+scenes_12.png,355,126,468,274,116,40,611,622,1,1
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_12.png,Agent+X+gun+rifle+scenes_12.png,355,126,468,274,758,249,929,600,2,0
data/Training_Dataset/images/Agent+X+gun+rifle+scenes_11.png,Agent+X+gun+rifle+scenes_11.png,304,173,429,278,96,61,409,337,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_96.png,Agent+Carter+Season+2+gun+rifle+scenes_96.png,440,143,548,269,181,22,583,337,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_94.png,Agent+Carter+Season+2+gun+rifle+scenes_94.png,53,218,783,510,499,29,999,665,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_66.png,Agent+Carter+Season+2+gun+rifle+scenes_66.png,47,140,214,225,142,1,599,337,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_65.png,Agent+Carter+Season+2+gun+rifle+scenes_65.png,344,425,1028,726,531,17,1485,1077,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_57.png,Agent+Carter+Season+2+gun+rifle+scenes_57.png,596,472,840,772,301,53,884,799,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_3.png,Agent+Carter+Season+2+gun+rifle+scenes_3.png,90,252,578,761,1094,156,1328,804,2,0
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_3.png,Agent+Carter+Season+2+gun+rifle+scenes_3.png,90,252,578,761,318,13,1114,804,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_21.png,Agent+Carter+Season+2+gun+rifle+scenes_21.png,217,370,636,581,93,69,551,732,1,1
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_21.png,Agent+Carter+Season+2+gun+rifle+scenes_21.png,217,370,636,581,476,11,808,732,2,0
data/Training_Dataset/images/Agent+Carter+Season+2+gun+rifle+scenes_11.png,Agent+Carter+Season+2+gun+rifle+scenes_11.png,660,293,870,504,207,87,850,718,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_99.png,Agent+Carter+Season+1+gun+rifle+scenes_99.png,126,148,275,232,155,56,366,331,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_8.png,Agent+Carter+Season+1+gun+rifle+scenes_8.png,662,315,874,480,207,87,850,718,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_77.png,Agent+Carter+Season+1+gun+rifle+scenes_77.png,554,110,696,294,130,0,670,499,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_64.png,Agent+Carter+Season+1+gun+rifle+scenes_64.png,95,101,377,203,85,6,332,280,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_64.png,Agent+Carter+Season+1+gun+rifle+scenes_64.png,95,101,377,203,403,76,465,189,2,0
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_27.png,Agent+Carter+Season+1+gun+rifle+scenes_27.png,229,259,657,390,305,2,909,599,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_21.png,Agent+Carter+Season+1+gun+rifle+scenes_21.png,84,210,712,471,461,21,992,665,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_20.png,Agent+Carter+Season+1+gun+rifle+scenes_20.png,70,179,775,527,499,29,999,665,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_17.png,Agent+Carter+Season+1+gun+rifle+scenes_17.png,218,93,294,217,97,4,339,250,1,1
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_17.png,Agent+Carter+Season+1+gun+rifle+scenes_17.png,218,93,294,217,316,150,390,250,2,0
data/Training_Dataset/images/Agent+Carter+Season+1+gun+rifle+scenes_1.png,Agent+Carter+Season+1+gun+rifle+scenes_1.png,14,66,64,129,22,13,273,364,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,417,98,679,189,582,74,889,502,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,417,98,679,189,366,147,627,551,2,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,417,98,679,189,30,312,254,551,2,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,252,179,429,360,582,74,889,502,0,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,252,179,429,360,366,147,627,551,0,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_93.png,Afghan+US+war+gun+rifle_93.png,252,179,429,360,30,312,254,551,0,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_92.png,Afghan+US+war+gun+rifle_92.png,52,148,519,337,217,81,851,479,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_88.png,Afghan+US+war+gun+rifle_88.png,311,321,1446,702,118,137,1150,998,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_87.png,Afghan+US+war+gun+rifle_87.png,441,136,1028,363,599,199,1334,1077,2,0
data/Training_Dataset/images/Afghan+US+war+gun+rifle_87.png,Afghan+US+war+gun+rifle_87.png,441,136,1028,363,326,167,788,881,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_84.png,Afghan+US+war+gun+rifle_84.png,61,30,269,118,209,5,400,236,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_82.png,Afghan+US+war+gun+rifle_82.png,228,588,1996,1258,13,388,1304,1352,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_81.png,Afghan+US+war+gun+rifle_81.png,265,536,2222,1288,576,10,2893,1899,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_80.png,Afghan+US+war+gun+rifle_80.png,58,214,921,474,635,0,1199,479,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_79.png,Afghan+US+war+gun+rifle_79.png,768,201,1296,1080,613,0,1507,1077,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_78.png,Afghan+US+war+gun+rifle_78.png,112,106,586,336,2,0,479,291,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_77.png,Afghan+US+war+gun+rifle_77.png,377,173,1130,458,189,41,785,718,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_71.png,Afghan+US+war+gun+rifle_71.png,32,48,298,123,0,27,204,283,1,1
data/Training_Dataset/images/Afghan+US+war+gun+rifle_7.png,Afghan+US+war+gun+rifle_7.png,116,123,586,292,0,18,377,428,1,1
